transaction_id,transaction_date,transaction_status,transaction_method,order_id
7527a4e8-064b-4b4f-b02c-7224d7ba6832,11/2/2023,cancelled,credit card,39b10e8a-95a0-4a90-84b6-7f724b6f3f6f
112d5ef2-3f47-475b-9ee2-dc7bcf909603,2/24/2024,pending,PayPal,c856f620-c19a-48e9-8dc0-ed92e51d6d27
d0a3bdca-445f-44fb-b4d0-25c07047f0b4,2/5/2024,pending,debit card,54a1cab8-f91c-4643-a537-2389740d45c1
bd9638d8-16fe-4f0a-b4df-f18d38d954ad,11/26/2023,cancelled,PayPal,6f1db5d2-a1d6-446d-a6a7-fc5675108534
e73247c5-7fb4-4be4-9be5-8c6ea4c0fdb4,2/5/2024,in progress,Venmo,8dc87d90-c517-4959-b96d-0db378d1bb66
dde16f95-f61d-4c5e-9a38-89ed6a18336a,3/12/2023,failed,PayPal,83ebec35-e9ba-41c6-90a1-287d6c3c13e3
4443f20e-3981-4f11-b23b-ce7acdadac1f,10/23/2023,completed,PayPal,c67fdfed-3d5f-44af-94d8-3fe7c62ebd09
ec010c7b-9ad8-45b2-ac12-252064e00851,1/28/2024,in progress,debit card,32c50aa6-a514-4e82-abd3-b350a8793e76
e0bf95b2-0256-4db4-a2de-d5ec48bc6202,5/20/2023,in progress,credit card,404f8892-2f7d-4400-adbf-d9ee6aacf8f5
6090a224-ceab-44c6-9847-f7f7f0f1018f,7/20/2023,pending,Google Pay,0f7fc924-07ac-4815-ba4b-84cf767687b3
0d233b96-95ab-43f6-a1ae-975c4b5c73f5,8/9/2023,pending,PayPal,5b7869aa-5c5d-49e0-87ec-0f3fb8e5a1a1
af2331db-98c8-4378-bb71-42b91ee0cfd8,7/25/2023,in progress,PayPal,bb8d0446-9921-4c55-86ca-f5a92611dc71
d9cc4508-c8f4-4514-8ca8-325c33478f8f,3/31/2023,completed,Google Pay,66d7788f-1ca6-484b-99ba-9732836fa624
73db0ec3-a13a-4612-b489-1e463ca91c8f,12/5/2023,pending,Venmo,125c0272-9612-4116-a01d-b0bfafd48fd3
c769e1d1-3aff-442a-aef6-c71bbe6581e3,12/5/2023,pending,PayPal,696b3e99-3e99-40ba-9b0c-9a9be44e3e66
54804206-7e05-40a5-b81d-41ad6bcf093b,7/30/2023,completed,credit card,08e04e08-d3aa-41d7-ab4d-83081082489c
4a24f63f-39ee-46cc-b8be-ceb141f1a7e3,2/12/2024,pending,Google Pay,c73ef26f-fe06-44f2-a0aa-1152a5cf8760
365ab1e3-997a-4acc-b786-89bac7c19773,1/18/2024,pending,Apple Pay,171ecc71-5e3a-48ac-b346-c32a1f30d7ba
37d5cfd8-7ef0-42e3-ab86-8fad8b3e7bd4,3/24/2023,cancelled,PayPal,4a8f189b-1dea-4ffd-8e4d-905546656a69
d32e8da3-92e2-41cb-acfa-b4a24fecf6af,6/2/2023,in progress,Venmo,d2911951-1be8-4e3d-9115-536f9960f334
09d3db63-6a9a-4c13-9101-b1ebaa1a69d3,8/13/2023,in progress,Apple Pay,bf852abc-86b6-4c41-b884-d61aef98aa7a
8c1afd93-7d49-40e4-a26d-0eb5532eb4f3,12/18/2023,in progress,Google Pay,82fbc223-89bc-4993-a97f-3ce2ff45ce1d
5d8292de-beb0-4658-9db2-8f97c334ea01,6/23/2023,cancelled,debit card,15d8d377-a71f-4ec7-bf4b-2c84374cb5e1
bbff2034-27b5-4f8e-9af7-2cdbe80d5ab5,12/28/2023,pending,PayPal,f2a8a734-8132-4f69-891f-3c66cc50c586
7fed064e-c2ff-4dea-858d-c53d8b2c2356,3/19/2023,pending,credit card,e1e68eb0-646c-4df1-bae9-8f3282483355
c1b960db-3850-4dd2-8440-c91e33535361,1/8/2024,completed,Venmo,372ddeb9-8566-4b50-ab2a-c29e1dd7b63d
9a55789e-28c9-4a74-926a-a4f71e84031a,11/4/2023,pending,Apple Pay,c7b71d74-e507-41db-92f7-5b7ec6376c34
bb15e1d0-23a7-4b24-99a8-30949e876b53,4/18/2023,failed,debit card,e7275da5-6165-40cf-92f4-2026a228c3c8
438901a4-2ebe-42f6-93d1-8227714be6aa,4/16/2023,failed,PayPal,3bc2b51d-ad0a-4fe8-bf0e-099bd100ffcf
79650140-94f0-47fc-8efa-293b1452bddf,3/7/2023,cancelled,Google Pay,3af17145-2fd0-4b7a-a333-12d0957d9f76
eb12c1ba-bd89-4849-aa90-f182815eff37,6/13/2023,completed,Google Pay,db057e43-5bec-49ed-9d4d-0f37110157fa
79245427-ca94-4821-9c21-552fb85c7730,3/9/2023,failed,credit card,cf9a9aea-3a98-473e-91e3-2943c2a35ab0
51dc346f-797e-4d7a-9f62-b0320cb449f8,8/18/2023,completed,PayPal,6ab91fee-e2ce-4f9d-8c14-3f8fd1ad4126
6742f92a-4415-4910-8137-1dc0768feb12,11/17/2023,completed,PayPal,e5bdf242-e8a1-444b-aa46-a1294f734ddf
559671e4-5f03-4037-9a1f-05129c26148d,11/10/2023,in progress,Google Pay,9dbca77a-3c26-4c99-ac1c-0d56a4e7c6d8
9c79c3fa-2af7-4fd4-848e-4a6e536d3e9c,8/2/2023,in progress,Apple Pay,b51af595-7403-4feb-abe2-2afe1b4e3782
6785959d-169a-4ba8-9f16-7e9d0b9bc1ab,12/3/2023,in progress,credit card,e296edff-2332-4891-b45d-5551508692dc
ae848afb-cc44-4ef1-8d1e-4a893505f940,10/1/2023,completed,Venmo,7151b477-834c-448b-b73b-f5899f6a3422
905e522a-93dc-4fc9-b789-6c86d1e2e28a,11/2/2023,completed,Google Pay,abbe9bd5-9ca3-4d76-98a8-fc4e968a1929
565f96f3-59da-4d42-84fc-1cd718edf441,9/28/2023,in progress,credit card,8c155eae-54ef-44fd-9932-7375ee97445a
3981ed2c-0766-4be7-8fd6-2b3b1fde7684,12/3/2023,in progress,PayPal,ec94cf05-ec8b-41d5-9f87-f5f91d2fa414
76b632c4-8a21-4ecd-8e89-e31538a54c34,11/9/2023,completed,Venmo,d189bf2f-066a-4908-a7a7-a2627c71a475
9954ee1b-2b6b-4b19-9f38-e052c8c663d1,9/25/2023,failed,Google Pay,df26227c-86f6-4706-8362-20db442fb8a5
3661c367-b680-4ed5-8bfb-4eb2dc8a8804,3/17/2023,pending,Google Pay,f0c3969f-1f3b-48d7-b973-c56c9c27380d
57fc3657-f910-42fd-86bc-c3de741199f6,6/15/2023,completed,debit card,fa28c437-b844-4b32-963d-b94e1f414258
410c1ca5-0888-4543-994f-34ec4ad6a088,2/24/2024,failed,Google Pay,99251fdb-0128-42f3-91f8-f131defcc16b
2a6b92f8-1a36-4817-ac97-de5d0a4eb80b,3/16/2023,in progress,debit card,e4b090a0-79fe-4889-b20a-ac9e033d7222
c691c050-efc8-4ea8-b4a9-77a0a2561d2d,2/14/2024,pending,debit card,05b77487-3f31-4d92-b459-6453926a442f
2b86c0a3-28a6-43a0-83ca-de9b7be3bbfb,11/5/2023,in progress,Google Pay,765ec134-50e9-46dd-800b-d46669bd34f1
ba18cb31-6e73-4433-ad48-0057b8c435a1,3/23/2023,pending,Google Pay,72d07f74-c53f-463b-a38b-c9d6099e0059
b7ebb7c4-f2c2-43ef-9c61-a153ee2753e8,8/31/2023,failed,Apple Pay,5a7e6098-3db4-4d27-9359-7422db598b26
43bdcb8a-4ec0-42ac-872e-4c9a1e61b4b3,12/25/2023,cancelled,Apple Pay,ccc2df6f-519a-49fe-9400-af00c50adba0
7a9a3ca6-da2b-4040-9d9e-dc72c5854e77,11/24/2023,cancelled,debit card,411e7c70-24ac-4ae5-87de-e9345edbcebf
f9424041-c63b-492b-9c9b-d76d6254c3dc,7/18/2023,completed,Google Pay,c6d42617-7722-413d-a4df-38167339ba3b
54986259-468a-4d75-af43-6dd516257a47,11/29/2023,failed,PayPal,56a6fef9-3c54-4425-b4d6-dc817d6bab37
782784ce-eed4-4f8f-99dc-d2bd6e12200e,10/16/2023,cancelled,Google Pay,4c044531-dab0-40bc-a744-10c65df72340
b2a4a3f1-fc2e-43e9-98da-79a5a4839247,1/1/2024,cancelled,credit card,9044ad36-9881-4b90-887f-75d10d43a07b
ee876561-40d2-462c-a9cd-0e6a3b20fcb9,12/7/2023,in progress,Venmo,462dc240-1fef-4d7c-86d5-2e770d4818e2
ce69cfd9-8dee-4e94-9b0a-7dd631985e8a,9/16/2023,completed,Google Pay,113d8efd-2de4-4146-96f0-8b745a01c523
4e87a06a-e4e1-412f-9a75-f7ce6d541360,11/14/2023,pending,debit card,540b17b0-246a-470e-a502-5c37fd36c669
402c798d-4e63-4cf9-848f-c78a4803b962,2/19/2024,pending,PayPal,bac04b5c-d27e-435a-b94c-c227a920061d
31bc8741-6213-42d8-9746-309e4f24d269,4/20/2023,completed,PayPal,9e4c0809-084c-494f-86a0-960baf6f10ee
dcbd2707-9576-4c39-8a15-9e6af33bbdd2,12/29/2023,cancelled,Google Pay,9c08c616-d190-45a7-9d52-fafbbd0cb52c
64be3adb-daab-40b0-b33e-5caf6637c24a,6/12/2023,cancelled,PayPal,f3edbf27-d465-4261-8ab1-d791a558e0f9
d252e6c9-672d-4b35-bccb-a1ed5e8ca858,10/3/2023,in progress,Apple Pay,886990df-fbc6-4994-80f7-ad57b061248d
6a35a6c8-242e-483d-8e59-9e2eb0d3ace3,11/27/2023,completed,debit card,ec9da623-1807-491b-a0e4-21be90c6cd8e
5129ba39-badd-4079-aa95-182416131623,11/15/2023,cancelled,debit card,8125513e-502f-4065-b029-a09fe0d0f705
982d20d0-465c-4cab-b2d1-85a48de2b589,12/11/2023,pending,debit card,1c8ddc25-c59f-4821-bcbf-616616f44c65
5c3d2e82-2054-48a3-a11b-c71363d0df29,4/21/2023,cancelled,PayPal,1ca3c6ab-553d-47c9-bd1a-a4983f54f207
3c0fd50e-c7f9-48ab-b57a-a83f7abee182,4/26/2023,failed,debit card,a2bde3b7-ab9e-4989-84bd-efa89bb3ebc6
fb2eec67-939d-4937-a7bf-4f78b8d7a8e0,2/7/2024,pending,Venmo,7b744b2c-f323-4389-bc45-87548bf503fd
0642f47d-726e-415f-83c1-78af254c0b29,2/12/2024,completed,credit card,c1babe5c-4a2d-4571-b709-dc6d9ce2ba69
b93cc0b2-7e42-4fc3-b147-d5310df8dc1d,10/29/2023,cancelled,Apple Pay,1105602b-dd43-43eb-8f3b-932aaf84497b
28e645ad-a2c6-4ca1-a9e2-f1413d0427a3,10/7/2023,completed,debit card,5c0fcabd-a51c-4bd7-9e57-27f4c4a1ea30
6174cd34-03f2-4a38-bea9-60477a014062,5/3/2023,cancelled,Venmo,9544c7e8-8236-49bd-a7b2-d10aabba9eb3
0401a8d7-c24f-49e3-9687-6af1caf0b0f5,8/1/2023,failed,Venmo,f881b537-b586-4aa3-a6c3-6ec5a8f60a70
9ca11586-07ea-499d-904e-52437af2bb5a,2/26/2024,completed,PayPal,6f41ce41-96f5-4abd-8d76-dfc6f7e0a14f
1e6add3c-4b73-4bd3-99fe-f134b0d9538f,3/15/2023,in progress,PayPal,7f77d246-ed24-4d14-9087-c439968c66e6
0add17e0-ca12-4655-aca2-542a319c6916,2/7/2024,cancelled,PayPal,a28e762a-e0a6-497f-b3b9-9c7cb8d8b342
72c67fe8-5522-4a9e-9ffc-2cb2abf97365,10/31/2023,cancelled,PayPal,90fb6f9a-c730-4db1-b4e4-fda003be2444
94faedf2-959e-4f08-b4d6-0c3dbe7f94e5,11/21/2023,completed,Venmo,0bcf8941-de5b-4b2e-8594-73101f72e5a9
b1c8ccc2-9617-4687-8f62-9d959c1c005f,7/7/2023,failed,Apple Pay,c284bdae-1ef3-4d11-bafd-c0da9445a0fb
40957f99-09ca-44e4-88a8-4f55f1a71917,7/27/2023,in progress,Google Pay,3cfc67cb-62f4-4139-9591-e9b6e2d1d13b
6aa2429a-5fdd-4e24-be90-50216e8c9387,4/10/2023,completed,Apple Pay,22739ddd-712d-4e28-b545-963ba522f0b2
dd3d51e7-2873-420e-bea3-3a7dd4c44638,6/20/2023,failed,PayPal,8dae67f2-0668-469b-89ed-6285ec75d1dd
6463c194-f034-437c-8fd4-7ddbc3ef8802,2/14/2024,failed,Apple Pay,561291bb-ba28-429f-af85-a5db323f3dc4
79bd74b5-11c3-45de-9aac-f35b6ab436d1,4/14/2023,completed,Apple Pay,c3c7dbe5-9a7f-442d-a0d1-b2f659b60ea7
304ebc4c-97f1-471d-88df-16825a9b4a50,4/28/2023,pending,Google Pay,e827e388-51a4-425d-a154-38dbb954d082
c90e24c0-249e-43f0-aa4b-df62205ab5c5,6/1/2023,cancelled,credit card,22eb0bdf-b770-4d4f-806a-54f681eee14f
8b793bb6-fea5-42d9-8ba8-adf74d87b789,5/24/2023,pending,debit card,26908641-c500-40ca-bee8-40d9bfec3b95
b4f75bca-55c6-4e05-869f-e7559b60bcb8,4/7/2023,in progress,debit card,23accd6a-9c09-4951-a19d-7cfcd5dda7a5
aa993d58-fe2a-426c-a427-3f8b7c453e3f,8/9/2023,in progress,Google Pay,fdd2469b-349d-4b8f-b41d-d9f09539af89
6dc9246b-03dd-414b-9217-053e7fcf5b67,4/16/2023,completed,debit card,e598f586-438b-49e1-a742-52c83b319007
1090bab3-c623-4591-a98e-12bb6a3e247b,7/27/2023,completed,debit card,86cd4e00-b32e-4e76-acc2-60b4d667d0e7
6058e8a8-4624-4888-af4a-c2f7b9f090b7,6/24/2023,failed,credit card,c495f30b-38bd-4266-915c-01a4db65ea94
5305b855-87a3-43d0-a6f5-c03356c8b96e,8/6/2023,pending,PayPal,d4204728-e876-4fa7-b6c4-5a98f78c6bcb
3065d706-11aa-4463-b93f-601d09f01845,3/7/2023,pending,Venmo,6b1017cc-eb28-42e8-a1bd-f54fe8105104
7afe0e9d-fadd-4a77-805b-6d77cb598fb2,9/8/2023,failed,Venmo,41aba31f-160e-46ac-a082-69b8f13727fa
130f38eb-1287-4e4a-8cf3-cb2725d44d05,4/18/2023,completed,Apple Pay,2a7db6dc-b348-4cfd-9f3a-a21ad4c543ec
11944a88-a467-4861-92a7-5adb2ecf1556,7/19/2023,failed,Venmo,2bd69aae-866c-4c29-8193-6c478ede9d7f
9147c92f-8477-4582-b1ea-551d50569553,5/11/2023,failed,debit card,79740121-0872-42f2-97be-b632de89fc2c
bb9069e8-8ae4-4997-b422-38fd56ac1600,2/8/2024,failed,credit card,e0c9b8e0-ad6f-413e-b880-a53456b3f8ba
15ecaeb7-3f3d-4c55-8289-3c663fb96cde,6/8/2023,failed,Apple Pay,5d7213d7-5566-49b7-9e4e-201c90b5b828
298ce5ba-6be0-45de-b595-16f2f9dc434f,3/25/2023,cancelled,Apple Pay,d7f9c933-89ad-4c58-bcc1-75495eaa2266
c0f21e0d-51ed-49f8-8405-8a009d8b7ff4,11/11/2023,cancelled,credit card,0b4a539c-bfcb-4c7a-9483-68032465c3b1
4154aee7-90cc-44f6-8b78-fcdb144c5343,10/6/2023,pending,PayPal,b58a4d9e-cfb3-44c6-bfca-39dc45592688
6d954a0e-bc2f-4337-85ff-2f7e11f1e53a,2/22/2024,pending,Venmo,a8ef24bb-c6c9-451b-bfb6-da8c2fdc400e
b5b62555-65ff-4945-8253-89439dfebe1e,5/30/2023,in progress,Venmo,f51c4c96-3163-4135-9d75-0460b0770b14
787d964a-897c-47ae-a0a3-1fa91f2c3d6f,7/16/2023,completed,PayPal,40961905-e3c0-4e00-9637-5432ed22603b
62b48e22-58bf-4c53-aa5e-5c71757cbfcf,8/22/2023,failed,Google Pay,d5f10200-9658-4cc1-96aa-da7e4691598d
b1bd82aa-c092-4273-b7cf-7cf884971d3f,10/30/2023,pending,credit card,032271c1-384f-493e-bf2d-2f5da21a72fa
0597c7ea-59fb-4038-9306-34507a1bebee,12/26/2023,completed,Google Pay,30b9247d-ad22-4952-8df3-4b2da5678bef
4d4e4a88-66d6-46d9-a3ea-6c664684b31e,9/12/2023,completed,Apple Pay,0c2435e5-8c98-4e31-8ac8-b4e8736b5313
3f6cbaa3-e430-40d4-bf9f-4c966e8130df,7/15/2023,failed,credit card,cd0544a9-0374-472f-9c12-82946222e470
225ac5cb-c0e3-4b86-96a7-e1b07e56c152,5/24/2023,cancelled,Venmo,04ba7863-1a42-445f-b929-cea693edd6a6
765be41c-3dcb-46eb-8ca7-99f8842787f4,2/17/2024,in progress,Venmo,87c94f79-d037-4c0c-9bf7-bb4ba31dd6c3
200aa38a-4900-4584-9e56-25c1ce03015e,6/13/2023,pending,Apple Pay,0d02b7f9-4603-44c7-805c-9e6d243be3ea
0461c1d4-6b81-4abd-baed-4326c66c92e8,5/14/2023,completed,Apple Pay,1ee7a5a4-6d36-4bb3-a591-15147c74b26a
e6eafd60-21a1-477c-a3d1-0977a361f39b,5/5/2023,failed,debit card,c78b18b1-7020-46e5-9565-2328a58bd88f
2350ef66-450c-445c-adf0-b53a2f814950,12/20/2023,pending,Google Pay,69124581-6c62-44e0-ac45-cf2306178fcc
a73a636e-3dd6-4b44-97f1-05106880f735,5/7/2023,pending,Apple Pay,fbf7b0af-87ec-4b19-8168-39d977ebe0d9
0b8fb92b-764f-445f-9cb7-b184a78e44b1,3/20/2023,cancelled,PayPal,1f1849b2-8987-4c52-8913-2d121c2873d0
a4f2a461-1af0-4b68-baf6-ba585e73edd4,3/30/2023,in progress,Google Pay,e8ef194f-21aa-44ad-b441-6a9796ba5fb2
3637ae45-7b33-4bdd-853b-65a25cb51f20,7/21/2023,pending,PayPal,c5ab5693-e596-4bee-9965-d6cc99ce72f4
4577d11f-677d-4aa5-923a-974f2dd38cf3,6/19/2023,completed,credit card,db99ac7f-fedc-49fe-8015-2cc9ff9680fc
4cacb82f-6573-4111-8e6e-f28bd5f211ff,4/14/2023,pending,PayPal,7c63649f-8769-44bd-ade9-8581fa33f379
269fc3e6-e9f2-4eb0-af9e-a2fabd8cf0d9,4/7/2023,completed,Google Pay,84ddcb8c-d831-40f0-8ab3-257a0789d33b
7028fbba-ba4c-45f8-b289-8291d9ebfaa4,8/21/2023,in progress,PayPal,8a4be0bf-3646-4e45-916a-c9f866f2576c
25a87985-2a67-47d7-bad7-b9503442d8e0,10/2/2023,completed,Apple Pay,39760aaf-b28c-46bf-9401-3dc099c80742
e65b2579-a48b-4f31-ad12-db170a7e2109,11/11/2023,failed,Apple Pay,1618d4f8-624b-4221-9cf8-db021d89fefe
a5778fa5-dc69-4828-8f75-6cfccfd6eb4c,10/11/2023,cancelled,Google Pay,f3e4381b-8e9b-45a7-915b-7587f1c63876
62b3f4df-e92c-4b7a-8d02-adde250f7fb5,10/7/2023,in progress,debit card,e34cc296-0ce3-4029-8952-a85c53194e62
47a3033a-35c0-4cf5-8567-105c666367db,1/30/2024,completed,Apple Pay,224e2ae9-004a-4b23-9456-e6e00a186231
f5277258-3b46-40df-8737-a3395d12bbfe,6/6/2023,pending,debit card,b3e3e1f5-f2ce-4156-9113-ea2978bb6ce6
8e9e36a7-c5d2-4091-b4ba-c48890586732,9/8/2023,cancelled,Venmo,6ced9d3d-60c4-4877-ad99-560f1ed270d4
058276ca-8618-410d-be43-eefaf323ef3d,7/29/2023,pending,Apple Pay,56a3c232-5215-465e-b54b-c76c9a329a8c
0b5caed9-94cd-41ea-b6f0-8665dee6f07b,12/23/2023,cancelled,Venmo,8afa55b9-274f-4436-a636-2b1c4d4635a0
4afb9a76-58e9-4dd7-a1b2-aa63e40bfe77,2/2/2024,cancelled,Google Pay,491538e7-43cf-4a84-90e0-40a03049cd73
abbaf779-9723-457f-9f6f-de3dc880802c,3/22/2023,cancelled,credit card,c97fd055-02ef-474d-a5d5-804ebe79f74d
c3b9c340-569c-4644-924a-dc6d9354276b,12/12/2023,failed,credit card,037b0c7e-2ef2-430f-adf7-45da6ca0293f
3a94f262-381f-4df2-9068-42e1162b7c96,3/31/2023,completed,Apple Pay,5a98cee6-9880-49fa-8ff0-e860ab27c6f2
86f122c9-b183-4bc1-be52-9c700a7069dc,1/11/2024,pending,Venmo,d373eed7-ac7d-408c-8190-01b42bf48656
d5dc15e8-9a17-4c15-b9ba-0831536757e3,6/20/2023,failed,PayPal,338e5dfd-8a5e-4b61-bc1c-577f44dffacf
24940974-4125-44ed-9fa4-17101fd3f663,1/4/2024,in progress,debit card,6bb065c1-5c08-4fff-b22b-ef103afa7bfe
ccd214db-1aa0-400e-8406-27948c867969,12/29/2023,completed,Google Pay,0b9fcb70-3357-4039-9794-1b4bd557f2e1
db4a3137-f540-40de-af29-56fa896352be,10/23/2023,failed,debit card,fb203a6d-97ff-4a13-a067-127af1163186
128000d0-efaa-4dfb-8786-b591f31f12ea,9/28/2023,completed,Apple Pay,0b3b806e-755e-407f-9904-819fd1139ea1
b7c34bd3-fe14-4106-8a5f-97c4f7e78de4,4/16/2023,completed,Google Pay,779cee94-a76a-4899-b1f3-8f52fe415329
f9ac8b09-e820-4d9d-a7bd-477bc07ab693,9/20/2023,pending,Google Pay,b84915e6-cd21-495b-90b4-4b42f8c2c056
b80b91f8-f7be-4be2-8b66-a95f6aae4b0e,3/24/2023,completed,Apple Pay,d4428375-d329-4f8b-b29a-c05f38695b05
2c7de017-3568-4a34-94ce-5f3ee1ad0880,11/26/2023,cancelled,Venmo,dac6d82c-3051-468e-85fd-25e44ad8d7f0
7a1c0634-42df-44ff-8aa3-8a0aeb41b4da,9/16/2023,in progress,debit card,1a0eb4a4-c7ca-4e65-8faa-2202584f1bf0
40aa63d8-da29-4d47-b8cf-8d8d4b3c2100,4/11/2023,cancelled,debit card,c18ff9c7-3e2b-4a30-adcf-64bc7ae35af3
6a1c5f16-b43d-4f4a-910c-d1d7a3c140fd,5/15/2023,pending,credit card,02f693bf-e952-412a-a687-24c5bc8876be
4ca281fa-9766-4113-8d5a-67b6bc061558,6/3/2023,cancelled,PayPal,ce80282e-ed92-47bd-a1e8-17b59ecfe05e
68305a11-03a8-4859-98fc-7829b7584b8b,4/28/2023,completed,debit card,664942df-72f4-447a-94da-82b9e2415537
26343c85-c32a-422c-8391-d41556d8f865,7/9/2023,pending,Apple Pay,b5fa48a4-7b59-48e5-aa01-bdafbcb4e369
1e98fea6-43ce-44c5-92da-d45191787ca8,5/17/2023,completed,debit card,8ab17950-3313-4206-af58-3b5572f87f89
12dc6ea5-c811-40bc-a337-3955846f924b,5/19/2023,in progress,Google Pay,28b61c34-775f-43f5-a545-8bfa111cc916
798ece6e-4472-4934-a8e3-f7f0e4973e80,1/31/2024,pending,Apple Pay,4af3cdb6-cdd0-4e5b-aa0f-8506872ac348
c3c19771-4424-439d-8fad-297161add938,12/21/2023,failed,Venmo,c7c7e3ee-bb61-4924-bf15-82ca919af1a7
7dd0fbf1-803d-4e26-aba8-871f2ec2d3bb,9/24/2023,completed,Apple Pay,1e444cbc-dbbb-49e8-af3b-4fe2ddc42678
12af6656-3e49-479c-bc91-f53854198a15,11/30/2023,failed,Google Pay,91b6094e-4a3d-4d74-8f2e-ffaea01e13fa
d83eab77-655b-412e-8d99-f103961ba3b0,12/24/2023,failed,Apple Pay,e7e358b0-e359-424f-bef2-583c59a38489
5feaccf7-26ed-49d5-82d0-3aa9acc91273,9/7/2023,completed,credit card,b823f3fb-0bc9-448e-acb6-9ebc1f2949bc
68339f53-104c-4cda-b2c4-1a15aecb85c7,5/27/2023,failed,debit card,201d89fd-cc17-4711-a6c8-c95bf9fc35dc
4fe6241c-0b20-4a0d-a402-528ce6657393,8/30/2023,in progress,Venmo,5ac60e55-9bf9-49bf-af7d-02e9b3b912f4
a3182e09-dfa4-4d28-998f-600b933f75c8,8/23/2023,failed,PayPal,d5fc3231-9df2-4d96-b127-824e82c7b680
0aa089c8-b2d7-42e1-8adb-16dfc8b050df,12/12/2023,in progress,credit card,69d9c916-da4b-44b9-a9a6-9d7163969c87
2c781a78-f2ba-43ef-86a2-dc5ee2c08f3e,5/17/2023,completed,PayPal,a30a0c91-23b7-480f-90bc-7a9ac9666715
aef8f1c5-e554-4800-a94d-245d7ab7b4c0,10/8/2023,failed,PayPal,08fe55f3-59ae-4422-9521-e6ca21545883
2e4c970b-b8e0-4ed4-97be-a2bcf764a466,5/24/2023,cancelled,credit card,70187819-0410-48de-8a76-9031fe20086b
db19bd5f-a8d8-4844-9a52-d517d53e0a82,1/9/2024,cancelled,Apple Pay,069bbc33-7cb7-429e-a37e-a0ad1b58920f
6fe5c997-c62e-4060-8447-94a28ca9c832,12/13/2023,cancelled,Apple Pay,95db4509-c007-4bff-b5ee-fb69febc630f
9c5c922a-2704-46bb-8752-1d0a47df3150,10/5/2023,failed,debit card,29ec4f18-037c-452a-9ab7-80f0cf723753
345c4691-b3f1-42b3-8ca7-32327dc21c44,6/29/2023,in progress,Venmo,b6529c0c-9458-4248-9bc3-0e140c46c87e
84f5109d-55fc-424e-81e8-5b7015c914fd,9/15/2023,failed,debit card,29de00f7-f6a6-4af0-a26d-81f971dd8a34
152ad128-feb4-4ba1-ab3b-0dd173defb9c,3/10/2023,failed,debit card,f1f9873f-7877-4076-9b60-d03c1a4be277
91bd92c1-5e34-45d1-9a3a-cf697394a762,6/22/2023,pending,Apple Pay,fc03eadc-2947-4974-ac3e-be880a2d2b5d
cf6adbcd-67b7-4d5c-87fe-7855afd8da08,2/16/2024,in progress,debit card,6da9a797-9c50-41e8-aae7-9592ea89e40c
91255b0a-3453-4cfc-b2c0-df30e624224c,12/22/2023,failed,credit card,53bed10b-1ac4-4844-b1f0-48e8ff72a864
d4d277fc-b754-483d-8d96-32af234dffa2,6/4/2023,failed,debit card,2e5e87e2-f195-43d8-b2ab-018fdf6d2b44
4957d8d1-a8c8-4920-9821-715fa49dccf6,2/1/2024,in progress,PayPal,df488244-d575-49e0-8bfe-a601da8d0025
9753ef4d-793f-4fc9-84b1-9df1d9e9f2bc,6/16/2023,completed,Google Pay,004c93e0-dfc1-4190-bba7-2a018079b354
46d151b0-0161-4e8d-9c68-a8caf0f33da5,8/28/2023,in progress,debit card,29edabc1-c751-4fbf-87b6-9daa4696e1c1
2ff63038-be6f-44a2-bf39-abef9adc5303,1/18/2024,in progress,Apple Pay,c1a19f3b-efa0-478d-af21-bc1b3fa8d763
a8a0f527-b4d0-426c-abf1-2fbd5dc4e66e,1/12/2024,cancelled,Venmo,9a183ced-8bea-4a2a-9036-1cb9c1204b82
bf4af4a5-751e-408d-bcd3-046d0c99edee,11/20/2023,cancelled,credit card,d35cf840-2485-4d1e-a35e-a9b2cf904553
92d40fbc-78f9-467d-8a27-229e51ff5b60,12/10/2023,failed,Apple Pay,c7a842dd-a9a0-4412-b684-3b960470d1c3
687c1d82-4cd7-4f05-a7fd-7a7c0380e0a6,10/13/2023,failed,Google Pay,8f4b9183-e225-434b-8b6b-0b4ab67e1b8e
87c83ff8-9fbb-412d-8502-8d7a69403467,8/22/2023,pending,debit card,e7c4251d-0257-40c2-9f56-32ab7ed5e78e
3da02032-c1df-4d58-b70c-14a8439399cf,1/16/2024,cancelled,credit card,5aa11d2f-64dc-4010-8581-6cf2cbc8cbb0
7f9d00d1-8b43-4360-bf9c-4524ccd004f7,11/11/2023,pending,Venmo,009e9fe3-9b63-4a48-b19e-ef4a2a686c45
4665d2d7-7dfc-410a-8d93-ed2c32d2b0f4,1/4/2024,failed,credit card,d7b36b1c-4f54-4b53-b1d8-db0988b69663
2d76bb48-76dc-498a-94f1-87e5e835fe12,11/23/2023,in progress,PayPal,3f31a80f-5843-4cb0-9e5c-f98a6dde3371
ec41b4f1-11cf-4906-96eb-1d1af1cb3877,6/3/2023,completed,PayPal,2fbe07f7-8034-4bf2-ab70-a1d9f1d9b75e
381d1e78-a0c9-469a-8d68-c720eb9ac8f2,1/6/2024,cancelled,Apple Pay,e15d00e5-dac2-4d38-bf77-b1d240341662
dac603d8-a9ea-40f6-9aa0-f0dc4209a5b7,8/2/2023,pending,Apple Pay,fa9eb63a-a9dd-4c15-add7-924956e00f64
